doi:10.7910/DVN/8TB7GO	evaluate_bounds.R	Error in eval(ei, envir) :   Missing arguments: Provide DD threshold and path to split 0 and path to split 1
doi:10.7910/DVN/8TB7GO	example_simulations.R	Error in vcovHC(reg, 'HC1') : could not find function 'vcovHC'
doi:10.7910/DVN/8TB7GO	generate_bounds_for_all_datasets.R	Error in eval(ei, envir) :   Missing arguments: Provide split number (0 or 1) and path to root directory
doi:10.7910/DVN/8TB7GO	generate_figures.R	Error in basename(file.path(SAVEDIR, sprintf('fig1_intution.pdf')), height = kFigureWidth,  :   unused arguments (height = kFigureWidth, width = kFigureWidth)
doi:10.7910/DVN/PTPGED	GIGANTEA.R	success
doi:10.7910/DVN/PTPGED	RunGenomeBasedModel.R	Error in GenomeBasedModel(Input, Freevec, Y, Missing, Np, Geno, Methodcode,  :   could not find function 'GenomeBasedModel'
doi:10.7910/DVN/JNFMNQ	JOP_table 3.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/JNFMNQ	JOP_tables 1 and 2.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/8W0PXP	mexcrimpro20180216.R	Error in readOGR(dsn = 'shapefiles', layer = 'Mexico_congruence') :   could not find function 'readOGR'
doi:10.7910/DVN/8W0PXP	randomgraphs20180216v3.R	Error in graph.adjacency(w1) : could not find function \graph.adjacency\" Calls: plot"
doi:10.7910/DVN/LUGBL1	ButlerHomola_Excludability_Analysis.R	Error in stargazer(d, e, f, g, omit.stat = c('f', 'ser', 'adj.rsq'), star.cutoffs = c(0.1,  :   could not find function 'stargazer'
doi:10.7910/DVN/LUGBL1	ButlerHomola_Excludability_Appendix.R	success
doi:10.7910/DVN/FCHU0J	1_lift_data_cleaner.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/FCHU0J	2_demographics_data_cleaner.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/FCHU0J	3_lift_and_demo_merge_data.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FCHU0J	4_demographics.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FCHU0J	5_descriptives.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FCHU0J	6_NHST.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FCHU0J	fig1.R	Error in grDevices::pdf(file = filename, ..., version = version) :   cannot open file 'figs/Figure1.pdf'
doi:10.7910/DVN/FCHU0J	unknown	time limit exceeded
doi:10.7910/DVN/HWWVAX	unknown	time limit exceeded
doi:10.7910/DVN/RVV3YW	AMBoot.R	Error in aldmck(aldmckspace, respondent = 1, polarity = 2, missing = c(8,  :   could not find function 'aldmck'
doi:10.7910/DVN/RVV3YW	DontKnowWhatYouGot2014-SingleCore1.R	Error in jags.model(file = 'MLV2.bug', inits = inits, data = forJags,  :   could not find function 'jags.model'
doi:10.7910/DVN/RVV3YW	DontKnowWhatYouGot2014-SingleCore2.R	Error in jags.model(file = 'MLV2.bug', inits = inits, data = forJags,  :   could not find function 'jags.model'
doi:10.7910/DVN/RVV3YW	DontKnowWhatYouGot2014-SingleCore3.R	Error in jags.model(file = 'MLV2.bug', inits = inits, data = forJags,  :   could not find function 'jags.model'
doi:10.7910/DVN/RVV3YW	DontKnowWhatYouGot2014-SingleCore4.R	Error in jags.model(file = 'MLV2.bug', inits = inits, data = forJags,  :   could not find function 'jags.model'
doi:10.7910/DVN/RVV3YW	DontKnowWhatYouGot2014-SingleCore5.R	Error in jags.model(file = 'MLV2.bug', inits = inits, data = forJags,  :   could not find function 'jags.model'
doi:10.7910/DVN/RVV3YW	DontKnowWhatYouGot2014-SingleCore6.R	Error in jags.model(file = 'MLV2.bug', inits = inits, data = forJags,  :   could not find function 'jags.model'
doi:10.7910/DVN/RVV3YW	DontKnowWhatYouGot2014-SingleCore7.R	Error in jags.model(file = 'MLV2.bug', inits = inits, data = forJags,  :   could not find function 'jags.model'
doi:10.7910/DVN/RVV3YW	DontKnowWhatYouGot2014-SingleCore8.R	Error in jags.model(file = 'MLV2.bug', inits = inits, data = forJags,  :   could not find function 'jags.model'
doi:10.7910/DVN/IVPBRF	civil_peace_data_and_pca.r	Error in countrycode(ed.new$country, 'country.name', 'cown') :   could not find function 'countrycode'
doi:10.7910/DVN/IVPBRF	sppo_substantive_replication.r	Error in read.dta('cw_replication_data.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/EHWM14	MunicipalAnalysis.R	Error in lapply(list(...), as.character) : reached elapsed time limit
doi:10.7910/DVN/EHWM14	RegionalAnalysis.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/EHWM14	SurveyAnalysis.R	Error in read.dta('YOUR PATH TO 'LiTS III.dta'', convert.factors = FALSE) :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/RXYHGK	Demo_Desenveco.R	Error : `path` does not exist: 'Demo_Desenveco.xlsx'
doi:10.7910/DVN/GXX1TS	adj.R	Error in read.dta13('../ab_04-14.dta') :   could not find function 'read.dta13'
doi:10.7910/DVN/GXX1TS	analysis.R	Error in makeRestartList(...) : reached elapsed time limit
doi:10.7910/DVN/7ZZKC7	METEC_comparator.R	Error in file(filename, 'r', encoding = encoding) :   cannot open the connection
doi:10.7910/DVN/7ZZKC7	METEC_equipment_groups.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/7ZZKC7	METEC_plotter.R	Error in file(filename, 'r', encoding = encoding) :   cannot open the connection
doi:10.7910/DVN/7ZZKC7	METEC_replication_repairs.R	Error in file(filename, 'r', encoding = encoding) :   cannot open the connection
doi:10.7910/DVN/7ZZKC7	METEC_results_post.R	Error in file(filename, 'r', encoding = encoding) :   cannot open the connection
doi:10.7910/DVN/7ZZKC7	sd_quadrature.R	success
doi:10.7910/DVN/7ZZKC7	unit_conversions.R	success
doi:10.7910/DVN/2RORMS	explore_spillovers_public.R	Error in makeCluster(4) : could not find function \makeCluster\""
doi:10.7910/DVN/IKDTPZ	gnt_analysis.R	Error in stargazer(model.cp1a, model.cp1, model.cp2a, model.cp2, style = 'apsr',  :   could not find function 'stargazer'
doi:10.7910/DVN/X1TGCJ	Hartman&Morse2017.r	Error in makeRestartList(...) : reached elapsed time limit
doi:10.7910/DVN/LBRAFG	unknown	time limit exceeded
doi:10.7910/DVN/IJ2OQJ	create_figure_1.R	Error in attach.all(roll.call.merged) :   could not find function 'attach.all'
doi:10.7910/DVN/3Q79C3	dietrichcrabtree.R	Error in loadNamespace(name) : there is no package called 'rio'
doi:10.7910/DVN/QE27H9	replication_script.R	Error in createMatrix(cposneg + 2) :   could not find function 'createMatrix'
doi:10.7910/DVN/3DPSFR	unknown	time limit exceeded
doi:10.7910/DVN/HCJ6OM	unknown	time limit exceeded
doi:10.7910/DVN/ONSPYO	avgPredProbs.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/ONSPYO	figureSI-1.R	Error in win.metafile('responseCurves.emf', width = 8, height = 6) :   could not find function 'win.metafile'
doi:10.7910/DVN/NN9KZT	conjoint.R	Error in amce(cj_response ~ Reciprocity + Country + Owner + Natsec + Firmsize +  :   could not find function 'amce'
doi:10.7910/DVN/GOLMTC	unknown	time limit exceeded
doi:10.7910/DVN/OTHBVU	rohlfing_mindthegap.R	Error in truthTable(koenig, outcome = c('supranationalism'), conditions = c('idmass',  :   could not find function 'truthTable'
doi:10.7910/DVN/2CS1VF	helperfunctions.R	Error in makeRestartList(...) : reached elapsed time limit
doi:10.7910/DVN/2CS1VF	main.R	Error in makeRestartList(...) : reached elapsed time limit
doi:10.7910/DVN/4QRUPR	unknown	time limit exceeded
doi:10.7910/DVN/YETMOY	unknown	time limit exceeded
doi:10.7910/DVN/L4LWMP	PS_M_weighting.R	success
doi:10.7910/DVN/L4LWMP	PS_M_weighting_SA.R	success
doi:10.7910/DVN/L4LWMP	PS_SM_weighting.R	success
doi:10.7910/DVN/L4LWMP	flu.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/L4LWMP	swog.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/XHDOZU	unknown	time limit exceeded
doi:10.7910/DVN/BSIFTF	unknown	time limit exceeded
doi:10.7910/DVN/QC0RSU	ReplicateFigure2.R	success
doi:10.7910/DVN/EMK9FB	TermLimitsAppendixFigures.R	Error in read.dta('/Users/Jeff/Dropbox/TermLimits/D6/Analysis/Models/Index/Unconditional/Severity/Confounding/PredictedValues.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/EMK9FB	unknown	time limit exceeded
doi:10.7910/DVN/4KFU8S	unknown	time limit exceeded
doi:10.7910/DVN/BGPIWF	unknown	time limit exceeded
doi:10.7910/DVN/CSX1VL	01_main_analysis.R	Error in install_version('gsynth', version = '1.0.2', repos = 'http://cran.us.r-project.org') :   could not find function 'install_version'
doi:10.7910/DVN/CSX1VL	02_appendix.R	Error in install_version('gsynth', version = '1.0.2', repos = 'http://cran.us.r-project.org') :   could not find function 'install_version'
doi:10.7910/DVN/CSX1VL	function_plot_gsynth.R	success
doi:10.7910/DVN/GVEKYP	ict.test.R	success
doi:10.7910/DVN/GVEKYP	interflex.R	success
doi:10.7910/DVN/GVEKYP	unknown	time limit exceeded
doi:10.7910/DVN/MPMIJU	unknown	time limit exceeded
doi:10.7910/DVN/26905	altKrigCRF.R	success
doi:10.7910/DVN/26905	dataManipulation.R	Error in makeRestartList(...) : reached elapsed time limit
doi:10.7910/DVN/26905	lower48control.R	Error in grepl(''', string) : reached elapsed time limit
doi:10.7910/DVN/26905	unknown	time limit exceeded
doi:10.7910/DVN/3RA7YG	fig5_A-1_A-2.R	Error in plm.data(predictors, c('id', 't')) :   could not find function 'plm.data'
doi:10.7910/DVN/3RA7YG	fig7.R	time limit exceeded
doi:10.7910/DVN/3RA7YG	fig9_A-4.R	Error in makeRestartList(...) : reached elapsed time limit
doi:10.7910/DVN/3RA7YG	unknown	time limit exceeded
doi:10.7910/DVN/0EVV7C	circuit_court_composition.R	Error in read.dta('circuit_judges_by_year_party_only.dta', convert.underscore = T) :   could not find function 'read.dta'
doi:10.7910/DVN/0EVV7C	dem_control_shading.R	Error in polygon(x = c(1893, 1893, 1896, 1896), y = par()$usr[c(3, 4,  :   plot.new has not been called yet
doi:10.7910/DVN/0EVV7C	panel_composition_rates_script.R	Error in makeRestartList(...) : reached elapsed time limit
doi:10.7910/DVN/0EVV7C	panel_votes_script.R	Error in read.dta('songer_caselevel_1925_2002_vote_data.dta', convert.underscore = T) :   could not find function 'read.dta'
doi:10.7910/DVN/ECPIYP	analysis.R	Error in loadNamespace(name) : there is no package called 'pacman'
doi:10.7910/DVN/K7IKES	examine_mrp_estimates.R	success
doi:10.7910/DVN/K7IKES	unknown	time limit exceeded
doi:10.7910/DVN/VLOHVI	code for rescuing intuitions.R	Error in unique(trust.of.government$year) :   object 'trust.of.government' not found
doi:10.7910/DVN/IIYGGX	unknown	time limit exceeded
doi:10.7910/DVN/O1DKBV	government_innovation.R	Error in read.dta13('govern.dta') : could not find function 'read.dta13'
doi:10.7910/DVN/FZKUGL	code for main analysis.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FZKUGL	code for matching.R	success
doi:10.7910/DVN/XKMNAO	functions.R	success
doi:10.7910/DVN/XKMNAO	unknown	time limit exceeded
doi:10.7910/DVN/VS3CG6	Cross_National_R_Code.R	Error in makeRestartList(...) : reached elapsed time limit
doi:10.7910/DVN/VS3CG6	unknown	time limit exceeded
doi:10.7910/DVN/U7MANI	unknown	time limit exceeded
doi:10.7910/DVN/KIVXRA	CensorshipOpinionAnalysis.R	success
doi:10.7910/DVN/KIVXRA	FinalTibetReplication.R	Error in stargazer(lm.0, lm.1) : could not find function 'stargazer'
doi:10.7910/DVN/KIVXRA	Qingming_Ch6.R	Error in read.xls('QingmingBaiduSohuSina.xls') :   could not find function 'read.xls'
doi:10.7910/DVN/KIVXRA	SameDiffAnalysis.R	Error in points(gender$estimate[1] - gender$estimate[2], 4, pch = 16) :   object 'gender' not found
doi:10.7910/DVN/KIVXRA	VPNCode_instaApp.R	success
doi:10.7910/DVN/KIVXRA	WeiboscopeAnalysis.R	Error in fread('UserTimeline.csv') :   File 'UserTimeline.csv' does not exist or is non-readable. getwd()=='/usr/workdir'
doi:10.7910/DVN/KIVXRA	WikipediaAnalysis.R	Error in smooth.spline(bydate[20:32] ~ as.numeric(dates)[20:32], nknots = 5) :   missing or infinite values in inputs are not allowed
doi:10.7910/DVN/JMPGZX	nba_stats_v3.R	success
doi:10.7910/DVN/JMPGZX	nba_stats_v3_AWAY_GAMES_ONLY.R	success
doi:10.7910/DVN/JMPGZX	nba_stats_v3_HOME_GAMES_ONLY.R	success
doi:10.7910/DVN/JMPGZX	nba_stats_v3_LNTs_FREQ.R	success
doi:10.7910/DVN/JMPGZX	nba_stats_v3_LNTs_INFREQ.R	success
doi:10.7910/DVN/JMPGZX	nba_stats_v3_TIGHT_WINDOW.R	success
doi:10.7910/DVN/OL3EVW	replication_code_01_spatial_analysis.R	Error in h(simpleError(msg, call)) :   error in evaluating the argument 'drv' in selecting a method for function 'dbConnect': could not find function 'PostgreSQL'
doi:10.7910/DVN/OL3EVW	replication_code_02_geocode_venue_italy.R	Error in base::load(..., envir = envir) :   bad restore file magic number (file may be corrupted) -- no data loaded
doi:10.7910/DVN/OL3EVW	replication_code_03_prov_demographics.R	Error in base::load(..., envir = envir) :   bad restore file magic number (file may be corrupted) -- no data loaded
doi:10.7910/DVN/OL3EVW	replication_code_04_reg_demographics.R	Error in readOGR('secondary_data/istat_reg_shapefiles/Reg01012013_g',  :   could not find function 'readOGR'
doi:10.7910/DVN/OL3EVW	replication_code_05_meetup_frequency.R	Error in base::load(..., envir = envir) :   bad restore file magic number (file may be corrupted) -- no data loaded
doi:10.7910/DVN/QKGBSE	20180226_rethinking_map.R	Error in map2stan(alist(B ~ dbinom(1, lp), logit(lp) <- a + bVB * VB +  :    could not find function \map2stan\""
doi:10.7910/DVN/QKGBSE	20180226b_rethinking_map.R	time limit exceeded
doi:10.7910/DVN/QKGBSE	DBDA2E-utilities.R	success
doi:10.7910/DVN/QKGBSE	est_stan_180222.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/QKGBSE	est_stan_180222_v3.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/QKGBSE	est_stan_180222_v4.R	Error in makeRestartList(...) : reached elapsed time limit
doi:10.7910/DVN/QKGBSE	est_stan_180226_v5.R	Error in makeRestartList(...) : reached elapsed time limit
doi:10.7910/DVN/QKGBSE	rethinking_map.R	Error in map2stan(alist(B ~ dbinom(1, lp), logit(lp) <- a + bVB * VB +  :    could not find function \map2stan\""
doi:10.7910/DVN/QKGBSE	unknown	time limit exceeded
doi:10.7910/DVN/D5CQA7	unknown	time limit exceeded
doi:10.7910/DVN/O2BK85	bias_variance.R	Error in makeForkCluster(8) : could not find function 'makeForkCluster'
doi:10.7910/DVN/DCKXHT	PoznanskyScroggs_Sandwich.R	Error in read.dta('~/Dropbox/Interdependence--CompellentThreats/IO-ISQ/ISQ Note/Accepted Version/Datasets/lowdpnd_sandwich.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/1B1MXY	unknown	time limit exceeded
doi:10.7910/DVN/TUUYLQ	script1_direct.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/TUUYLQ	script2_dle.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/CJBG5J	unknown	time limit exceeded
doi:10.7910/DVN/FRPRDP	20190624 replication code.R	Error in ddply(lts1_trader, ~associationID, summarise, count_apparel = sum(productaltcat_apparel),  :   could not find function 'ddply'
doi:10.7910/DVN/9SUPHG	3_AllFiguresR.R	Error in read.dta13('../../../Data/Main/Pooled_cleaned.dta') :   could not find function 'read.dta13'
doi:10.7910/DVN/I6DUQY	Figures Replication.R	Error in grid.newpage() : could not find function 'grid.newpage'
doi:10.7910/DVN/4XQUKB	Appendix_Matching.R	Error in matchit(indirebel ~ indigov_dec + bruterebel_dec + brutegov_dec +  :   could not find function 'matchit'
doi:10.7910/DVN/4XQUKB	Table2_Figures1-3.R	success
doi:10.7910/DVN/3PBN6J	Replication_AR_2018_RSM_Sanghyun_Hong.R	Error in stopifnot(is.atomic(x)) : reached elapsed time limit
doi:10.7910/DVN/W8PXZC	01_data wrangling.R	Error in grepl(''', string) : reached elapsed time limit
doi:10.7910/DVN/W8PXZC	unknown	time limit exceeded
doi:10.7910/DVN/R8PNCP	Main_Replication_Code.R	Error in coeftest(resentment, resentment_vcov) :   could not find function 'coeftest'
doi:10.7910/DVN/R8PNCP	Secondary_Replication_Code.R	Error in pdf('figures/FigureA8_Panel1.pdf', width = 5, height = 7.1) :   cannot open file 'figures/FigureA8_Panel1.pdf'
doi:10.7910/DVN/FAU3VR	JAGS_AR1.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	JAGS_AR2.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	JAGS_Koizumi.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	JAGS_each_PM.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	JAGS_inauguration.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	JAGS_main.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	JAGS_party.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	JAGS_self_selection.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	JAGS_two_types.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	JAGS_varying_effects.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	JAGS_wo_Kyodo.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	JAGS_wo_kappa.R	Error: unexpected '{' in \model{\""
doi:10.7910/DVN/FAU3VR	replication_code.R	Error in eval(ei, envir) : object 'colorschemes' not found
doi:10.7910/DVN/ZIYOQ3	Hungary - Estimation Code.R	Error in findUnixBinary(x = 'wine') : couldn't find wine binary file
doi:10.7910/DVN/ZIYOQ3	Plot Code.R	Error in eval(ei, envir) : object 'a' not found
doi:10.7910/DVN/ZIYOQ3	UK - Estimation Code.R	Error in findUnixBinary(x = 'wine') : couldn't find wine binary file
doi:10.7910/DVN/ZIYOQ3	hungary - agg - estimation.R	Error in bugs(data = c('y', 'nvote', 'sig', 'lag', 'ygap', 'igap', 'xr'),  :   could not find function 'bugs'
doi:10.7910/DVN/KFQOCV	bounds_20190120.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	bounds_20190120_blackwhite.R	Error in registerDoMC(cores = 8) : could not find function 'registerDoMC'
doi:10.7910/DVN/KFQOCV	bounds_20190120_hispwhite.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	bounds_20190120_nodrugs.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	build_fryer_sqf_jm.R	Error in basename(file = 'raw/2013.csv') :   unused argument (file = 'raw/2013.csv')
doi:10.7910/DVN/KFQOCV	data_dropping_comparison.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	plots.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
